,20161203,,,,,,,,,,,,,,,,US1KSDK0048,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,AYM00089514,TMIN,-32.0,S
,20161203,,,,,,,,,,,,,,,,US1VALYC004,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,CA004055736,WDFG,0.0,C
,20161203,,,,,,,,,,,,,,,,CA1ON000008,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USC00471568,SNOW,0.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00304808,TMAX,17.0,7
,20161203,,,,,,,,,,,,,,,,CA00406QLD0,PRCP,5.0,C
,20161203,,,,,,,,,,,,,,,,USC00238770,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,US1GAOG0015,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,US1NMOT0082,PRCP,104.0,N
,20161203,,,,,,,,,,,,,,,,US1WICR0001,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,US1TXHDS037,PRCP,0.0,N
,20161203,,,,,,700.0,,,,,,,,,,USC00255310,TMAX,56.0,7
,20161203,,,,,,,,,,,,,,,,USW00022519,SNOW,0.0,W
,20161203,,,,,,,,,,,,,,,,ASN00040096,PRCP,0.0,a
,20161203,,,,,,700.0,,,,,,,,,,USC00258328,TOBS,-39.0,7
,20161203,,,,,,,,,,,,,,,,RPW00041229,TMAX,323.0,S
,20161203,,,,,,,,,,,,,,,,US1TXNC0007,PRCP,305.0,N
,20161203,,,,,,,,,,,,,,,,USS0019k03S,PRCP,0.0,T
,20161203,,,,,,400.0,,,,,,,,,,USC00146979,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,USC00322148,TMIN,-39.0,H
,20161203,,,,,,,,,,,,,,,,US1WIKN0013,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USR0000TIND,TAVG,31.0,U
,20161203,,,,,,,,,,,,,,,,USS0006H10S,TMIN,-137.0,T
,20161203,,,,,,2400.0,,,,,,,,,,USC00409155,PRCP,58.0,7
,20161203,,,,,,,,,,,,,,,,ASN00040937,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,USC00256385,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,US1NMCB0001,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USC00394956,SNWD,51.0,7
,20161203,,,,,,,,,,,,,,,,USS0015A05S,TMIN,-29.0,T
,20161203,,,,,,,,,,,,,,,,USW00063874,TMAX,150.0,W
,20161203,,,,,,800.0,,,,,,,,,,USC00322482,TMIN,-56.0,7
,20161203,,,,,,,,,,,,,,,,USW00023054,TMIN,-93.0,W
,20161203,,,,,,,,,,,,,,,,US1TNBT0020,PRCP,0.0,N
,20161203,,,,,,800.0,,,,,,,,,,USC00032355,PRCP,13.0,H
,20161203,,,H,,,,,,,,,,,,,CHM00058633,TAVG,121.0,S
,20161203,,,T,,,,,,,,,,,,,US1NMSF0014,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USS0012B17S,TAVG,-20.0,T
,20161203,,,,,,700.0,,,,,,,,,,USC00132724,TMIN,-28.0,7
,20161203,,,,,,,,,,,,,,,,SWE00137734,SNWD,0.0,E
,20161203,,,,,,,,,,,,,,,,US1NVCC0014,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00013865,AWND,28.0,W
,20161203,,,,,,,,,,,,,,,,USW00014787,WSF2,107.0,W
,20161203,,,B,,,,,,,,,,,,,JA000047836,PRCP,0.0,S
,20161203,,,,,,,,,,,,,,,,US1TXBXR180,PRCP,457.0,N
,20161203,,,,,,,,,,,,,,,,USC00198278,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,US1GAHN0004,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,ASN00015511,PRCP,0.0,a
,20161203,,,,,,600.0,,,,,,,,,,USC00194313,TMAX,89.0,7
,20161203,,,,,,2400.0,,,,,,,,,,USC00341240,TMAX,61.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00413225,TOBS,11.0,7
,20161203,,,H,,,,,,,,,,,,,COM00080028,TAVG,267.0,S
,20161203,,,,,,,,,,,,,,,,USW00024220,TMIN,28.0,W
,20161203,,,,,,,,,,,,,,,,US1TXBST024,PRCP,742.0,N
,20161203,,,,,,,,,,,,,,,,US1ORCC0008,PRCP,18.0,N
,20161203,,,,,,,,,,,,,,,,US1TXDA0065,PRCP,41.0,N
,20161203,,,,,,,,,,,,,,,,RSM00026285,SNWD,130.0,S
,20161203,,,,,,,,,,,,,,,,USW00014758,WDF5,310.0,W
,20161203,,,,,,,,,,,,,,,,US1NCMC0025,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,US1NCRT0008,PRCP,0.0,N
,20161203,,,,,,700.0,,,,,,,,,,USC00142881,PRCP,0.0,7
,20161203,,,,,,800.0,,,,,,,,,,USC00127999,TMIN,22.0,7
,20161203,,,,,,,,,,,,,,,,USC00433192,TMIN,-11.0,H
,20161203,,,,,,800.0,,,,,,,,,,USC00046174,EVAP,10.0,7
,20161203,,,,,,,,,,,,,,,,USC00397666,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,CA001160899,TMAX,5.0,C
,20161203,,,,,,,,,,,,,,,,MGM00044207,TMAX,-79.0,S
,20161203,,,,,,,,,,,,,,,,JA000047746,PRCP,0.0,S
,20161203,,,,,,,,,,,,,,,,US1TXMCL040,PRCP,251.0,N
,20161203,,,,,,,,,,,,,,,,USC00156028,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,USR0000MEFF,TAVG,-38.0,U
,20161203,,,,,,,,,,,,,,,,ASN00023306,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,USW00025628,PRCP,3.0,W
,20161203,,,,,,800.0,,,,,,,,,,USC00444414,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,RSM00024507,SNWD,170.0,S
,20161203,,,,,,,,,,,,,,,,US1TNLC0007,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,US1TNHL0007,PRCP,0.0,N
,20161203,,,,,,500.0,,,,,,,,,,USC00230608,PRCP,0.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00476827,PRCP,0.0,7
,20161203,,,,,,800.0,,,,,,,,,,USC00051886,TMIN,-78.0,7
,20161203,,,,,,,,,,,,,,,,US1WAFY0008,PRCP,20.0,N
,20161203,,,,,,,,,,,,,,,,US1SDHY0001,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,USS0006J27S,TOBS,-120.0,T
,20161203,,,,,,,,,,,,,,,,US1NCGL0008,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,SPE00119945,PRCP,151.0,E
,20161203,,,,,,800.0,,,,,,,,,,USC00034010,PRCP,157.0,7
,20161203,,,,,,,,,,,,,,,,USC00042294,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,ASN00041376,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,US1OKKN0002,PRCP,48.0,N
,20161203,,,,,,,,,,,,,,,,USW00024242,WT01,1.0,W
,20161203,,,,,,,,,,,,,,,,ASN00035241,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,ZI000067975,TMAX,315.0,S
,20161203,,,,,,,,,,,,,,,,SPE00120341,PRCP,0.0,E
,20161203,,,,,,800.0,,,,,,,,,,USC00250001,PRCP,0.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00144464,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,USW00004137,PRCP,0.0,R
,20161203,,,T,,,,,,,,,,,,,US1VANK0003,PRCP,0.0,N
,20161203,,,,,,700.0,,,,,,,,,,USC00238577,TMAX,72.0,7
,20161203,,,,,,,,,,,,,,,,CA004040587,TAVG,-55.0,C
,20161203,,,,,,,,,,,,,,,,USC00224265,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,MXM00076585,TMIN,199.0,S
,20161203,,,,,,,,,,,,,,,,ASN00086373,TMIN,108.0,a
,20161203,,,,,,,,,,,,,,,,USC00010957,SNWD,0.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00031191,TMAX,178.0,7
,20161203,,,,,,2400.0,,,,,,,,,,USC00349346,TMAX,83.0,7
,20161203,,,,,,,,,,,,,,,,ASN00014401,TMAX,327.0,a
,20161203,,,,,,,,,,,,,,,,US1NYCR0003,PRCP,30.0,N
,20161203,,,,,,,,,,,,,,,,USW00014837,WSF5,63.0,W
,20161203,,,,,,,,,,,,,,,,USS0012J02S,SNWD,356.0,T
,20161203,,,,,,,,,,,,,,,,USC00351862,SNWD,0.0,7
,20161203,,,,,,800.0,,,,,,,,,,USC00228998,TMAX,178.0,7
,20161203,,,,,,,,,,,,,,,,USW00093997,AWND,18.0,W
,20161203,,,,,,700.0,,,,,,,,,,USC00479345,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,MGM00044277,TMAX,13.0,S
,20161203,,,,,,800.0,,,,,,,,,,USC00129905,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,IN001160200,TMIN,247.0,S
,20161203,,,,,,630.0,,,,,,,,,,USC00470652,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,USS0018D09S,TMIN,-9.0,T
,20161203,,,,,,,,,,,,,,,,ASN00040635,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,USS0016H11S,SNWD,279.0,T
,20161203,,,,,,,,,,,,,,,,ASN00012306,PRCP,0.0,a
,20161203,,,,,,800.0,,,,,,,,,,USC00411934,TMIN,72.0,7
,20161203,,,,,,,,,,,,,,,,USW00094990,WSF2,94.0,W
,20161203,,,,,,,,,,,,,,,,ASN00088010,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,IN019040100,TMIN,155.0,S
,20161203,,,,,,,,,,,,,,,,USS0007K09S,WESD,762.0,T
,20161203,,,,,,,,,,,,,,,,US1ORLC0013,PRCP,33.0,N
,20161203,,,,,,1600.0,,,,,,,,,,USC00267192,TOBS,-6.0,7
,20161203,,,T,,,,,,,,,,,,,US1COLR0987,PRCP,0.0,N
,20161203,,,,,,800.0,,,,,,,,,,USC00147093,TOBS,-67.0,7
,20161203,,,,,,,,,,,,,,,,USS0005M17S,WESD,508.0,T
,20161203,,,,,,800.0,,,,,,,,,,USC00032540,TMAX,172.0,7
,20161203,,,H,,,,,,,,,,,,,USR0000CBRK,TMAX,167.0,U
,20161203,,,,,,,,,,,,,,,,USW00025501,SNOW,0.0,W
,20161203,,,,,,,,,,,,,,,,USW00093225,TMIN,0.0,W
,20161203,,,,,,,,,,,,,,,,US1WAKP0008,WESD,0.0,N
,20161203,,,,,,,,,,,,,,,,USC00298668,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,USW00093915,WSF5,134.0,W
,20161203,,,,,,,,,,,,,,,,US1WABT0015,PRCP,0.0,N
,20161203,,,B,,,,,,,,,,,,,RSM00023426,PRCP,0.0,S
,20161203,,,,,,,,,,,,,,,,US1NEDG0006,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USS0007M16S,AWND,320.0,T
,20161203,,,,,,,,,,,,,,,,US1VTAD0007,PRCP,43.0,N
,20161203,,,,,,800.0,,,,,,,,,,USC00089401,TOBS,122.0,7
,20161203,,,,,,,,,,,,,,,,US1MTLK0013,PRCP,8.0,N
,20161203,,,,,,,,,,,,,,,,CA003053536,TAVG,-34.0,C
,20161203,,,,,,,,,,,,,,,,CA004016699,WDFG,29.0,C
,20161203,,,T,,,,,,,,,,,,,CA1PE000003,WESF,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00093988,WT01,1.0,W
,20161203,,,,,,,,,,,,,,,,NLE00113724,TMAX,88.0,E
,20161203,,,,,,,,,,,,,,,,US1TXLM0003,PRCP,33.0,N
,20161203,,,,,,700.0,,,,,,,,,,USC00157950,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,CA00401HP5R,TMAX,11.0,C
,20161203,,,,,,,,,,,,,,,,US1CARV0037,SNOW,0.0,N
,20161203,,,B,,,,,,,,,,,,,RSM00030230,PRCP,15.0,S
,20161203,,,,,,,,,,,,,,,,CA1NS000006,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,AMM00037717,TMIN,-34.0,S
,20161203,,,,,,1630.0,,,,,,,,,,USC00306747,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,US1WAGF0001,PRCP,8.0,N
,20161203,,,,,,,,,,,,,,,,USC00106250,SNWD,25.0,7
,20161203,,,,,,800.0,,,,,,,,,,USC00264480,TOBS,106.0,7
,20161203,,,,,,,,,,,,,,,,US1INPT0012,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00093919,AWND,31.0,W
,20161203,,,,,,,,,,,,,,,,USC00068330,TOBS,39.0,7
,20161203,,,,,,,,,,,,,,,,USW00014842,WDF5,360.0,W
,20161203,,,,,,,,,,,,,,,,USC00478164,SNOW,0.0,7
,20161203,,,H,,,,,,,,,,,,,CHM00052866,TAVG,-24.0,S
,20161203,,,,,,,,,,,,,,,,US1NHBK0012,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,US1ILDK0024,PRCP,3.0,N
,20161203,,,,,,530.0,,,,,,,,,,USC00220955,TMIN,-22.0,7
,20161203,,,,,,,,,,,,,,,,ASN00015602,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,USW00093045,SNWD,0.0,W
,20161203,,,H,,,,,,,,,,,,,USR0000CDIA,TMAX,150.0,U
,20161203,,,,,,,,,,,,,,,,NLE00109336,SNWD,0.0,E
,20161203,,,,,,,,,,,,,,,,USC00418924,SNOW,0.0,7
,20161203,,,H,,,,,,,,,,,,,USR0000WALD,TMAX,17.0,U
,20161203,,,,,,,,,,,,,,,,ASN00036066,PRCP,0.0,a
,20161203,,,,,,700.0,,,,,,,,,,USC00130088,PRCP,0.0,7
,20161203,,,T,,,,,,,,,,,,,USW00054773,PRCP,0.0,W
,20161203,,,B,,,,,,,,,,,,,RSM00022778,PRCP,8.0,S
,20161203,,,,,,700.0,,,,,,,,,,USC00438556,TMIN,-11.0,7
,20161203,,,,,,,,,,,,,,,,CA1MB000075,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,US1KSRN0007,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USR0000CHLD,TAVG,119.0,U
,20161203,,,,,,,,,,,,,,,,US1KSHM0003,SNOW,0.0,N
,20161203,,,,,,1800.0,,,,,,,,,,USC00314996,TMIN,17.0,7
,20161203,,,,,,,,,,,,,,,,USC00127267,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,USS0007M32S,TMIN,-148.0,T
,20161203,,,,,,730.0,,,,,,,,,,USC00054742,TOBS,-139.0,7
,20161203,,,,,,800.0,,,,,,,,,,USC00463940,TMIN,17.0,7
,20161203,,,,,,,,,,,,,,,,ASN00068254,PRCP,0.0,a
,20161203,,,,,,800.0,,,,,,,,,,USC00411434,PRCP,340.0,7
,20161203,,,,,,,,,,,,,,,,US1INPM0011,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,US1FLHB0090,PRCP,0.0,N
,20161203,,,H,,,,,,,,,,,,,UPM00033317,TAVG,-21.0,S
,20161203,,,,,,,,,,,,,,,,USW00003757,WSF5,125.0,W
,20161203,,,,,,800.0,,,,,,,,,,USC00245011,TOBS,6.0,7
,20161203,,,,,,,,,,,,,,,,CHM00057014,TMAX,105.0,S
,20161203,,,H,,,,,,,,,,,,,SF000068858,TAVG,131.0,S
,20161203,,,,,,,,,,,,,,,,USS0017D08S,TMAX,-2.0,T
,20161203,,,,,,,,,,,,,,,,US1KSSG0009,PRCP,3.0,N
,20161203,,,B,,,,,,,,,,,,,RSM00028573,PRCP,0.0,S
,20161203,,,,,,,,,,,,,,,,US1IACF0002,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,NOE00111192,PRCP,305.0,E
,20161203,,,,,,,,,,,,,,,,US1MNRC0011,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,MXM00076640,PRCP,0.0,S
,20161203,,,,,,,,,,,,,,,,MP000061974,PRCP,0.0,S
,20161203,,,H,,,,,,,,,,,,,AR000875850,TAVG,266.0,S
,20161203,,,,,,,,,,,,,,,,USS0006M22S,TOBS,-154.0,T
,20161203,,,,,,800.0,,,,,,,,,,USC00451160,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,USW00054704,PGTM,1132.0,W
,20161203,,,,,,1600.0,,,,,,,,,,USC00040741,TMAX,94.0,7
,20161203,,,,,,,,,,,,,,,,USS0020D01S,TOBS,9.0,T
,20161203,,,,,,,,,,,,,,,,ASN00009500,TMAX,242.0,a
,20161203,,,T,,,,,,,,,,,,,USC00399232,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,US1MOPL0008,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00013776,WSF5,89.0,W
,20161203,,,B,,,,,,,,,,,,,RSM00022573,PRCP,10.0,S
,20161203,,,,,,,,,,,,,,,,US1MTMH0006,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00014606,WSF5,116.0,W
,20161203,,,,,,1700.0,,,,,,,,,,USC00018859,TMIN,72.0,7
,20161203,,,,,,,,,,,,,,,,USR0000MHCK,TAVG,142.0,U
,20161203,,,,,,,,,,,,,,,,CA003015676,PRCP,5.0,C
,20161203,,,H,,,,,,,,,,,,,JA000047815,TAVG,105.0,S
,20161203,,,,,,,,,,,,,,,,RSM00031878,TMAX,50.0,S
,20161203,,,,,,,,,,,,,,,,RSM00020982,TMAX,-398.0,S
,20161203,,,,,,700.0,,,,,,,,,,USC00145888,TMIN,-111.0,7
,20161203,,,,,,,,,,,,,,,,USR0000OBAD,TAVG,5.0,U
,20161203,,,,,,,,,,,,,,,,US1FLVL0035,SNOW,0.0,N
,20161203,,,,,,700.0,,,,,,,,,,USC00462522,TOBS,17.0,7
,20161203,,,,,,2400.0,,,,,,,,,,USC00176594,TMAX,28.0,H
,20161203,,,,,,,,,,,,,,,,US1FLLN0041,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,ASN00069042,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,USC00419270,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,US1NMSC0029,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,ASN00024008,PRCP,0.0,a
,20161203,,,H,,,,,,,,,,,,,USR0000CACT,TMAX,156.0,U
,20161203,,,,,,,,,,,,,,,,USS0007J04S,TMIN,-191.0,T
,20161203,,,,,,,,,,,,,,,,ASN00056242,PRCP,0.0,a
,20161203,,,H,,,,,,,,,,,,,BOM00026759,TAVG,-38.0,S
,20161203,,,,I,,,,,,,,,,,,US1NMSN0045,WESF,5.0,N
,20161203,,,,,,700.0,,,,,,,,,,USC00333722,TMIN,-6.0,7
,20161203,,,,,,,,,,,,,,,,RSM00034356,SNWD,71.0,S
,20161203,,,,,,700.0,,,,,,,,,,USC00417981,TMAX,272.0,7
,20161203,,,H,,,,,,,,,,,,,IT000016134,TAVG,6.0,S
,20161203,,,,,,,,,,,,,,,,NLE00109114,PRCP,0.0,E
,20161203,,,,,,,,,,,,,,,,USW00013748,WSF2,72.0,W
,20161203,,,,,,,,,,,,,,,,USS0005M08S,WESD,457.0,T
,20161203,,,,,,700.0,,,,,,,,,,USC00304996,SNWD,25.0,7
,20161203,,,,,,800.0,,,,,,,,,,USC00299128,TMIN,28.0,7
,20161203,,,,,,,,,,,,,,,,USW00094931,WDF2,150.0,W
,20161203,,,,,,,,,,,,,,,,USW00012888,WDF5,100.0,W
,20161203,,,,,,,,,,,,,,,,US1ORWS0007,WESF,0.0,N
,20161203,,,H,,,,,,,,,,,,,USR0000HKII,TMIN,217.0,U
,20161203,,,,,,700.0,,,,,,,,,,USC00414570,TOBS,50.0,7
,20161203,,,,,,,,,,,,,,,,USS0013C39S,TMAX,14.0,T
,20161203,,,,,,,,,,,,,,,,US1MTPR0007,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00012970,WDF5,100.0,W
,20161203,,,,,,,,,,,,,,,,USC00215400,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,USC00303087,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,ASN00079046,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,FIE00146757,TMAX,-59.0,E
,20161203,,,,,,,,,,,,,,,,NOE00109840,TMIN,-73.0,E
,20161203,,,,,,,,,,,,,,,,USS0053L01S,TOBS,-272.0,T
,20161203,,,,,,,,,,,,,,,,ASN00033060,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,CA007040442,TAVG,-58.0,C
,20161203,,,,,,,,,,,,,,,,ASN00014723,TMAX,393.0,a
,20161203,,,T,,,,,,,,,,,,,US1WIAS0006,SNWD,0.0,N
,20161203,,,,,,800.0,,,,,,,,,,USC00212555,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,USC00360147,TMAX,50.0,H
,20161203,,,,,,,,,,,,,,,,CA003063686,WSFG,0.0,C
,20161203,,,,,,700.0,,,,,,,,,,USC00380184,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,USS0010k05s,WESD,254.0,T
,20161203,,,,,,700.0,,,,,,,,,,USC00281582,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,USC00210974,SNOW,0.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00366111,PRCP,0.0,7
,20161203,,,,,,800.0,,,,,,,,,,USC00010252,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,CA004019075,WDFG,15.0,C
,20161203,,,H,,,,,,,,,,,,,ITM00016344,TAVG,27.0,S
,20161203,,,,,,,,,,,,,,,,US1UTSL0025,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00014806,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,MXM00076471,PRCP,18.0,S
,20161203,,,,,,800.0,,,,,,,,,,USC00481840,TMAX,28.0,7
,20161203,,,,,,,,,,,,,,,,USC00298668,SNWD,25.0,7
,20161203,,,,,,,,,,,,,,,,US1TNDV0131,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,US1NCBC0007,PRCP,0.0,N
,20161203,,,H,,,,,,,,,,,,,CHM00056021,TAVG,-106.0,S
,20161203,,,,,,700.0,,,,,,,,,,USC00449301,SNWD,0.0,7
,20161203,,,,,,800.0,,,,,,,,,,USC00419417,TMIN,83.0,7
,20161203,,,,,,,,,,,,,,,,US1COLR0662,PRCP,0.0,N
,20161203,,,T,,,,,,,,,,,,,US1OHDR0016,PRCP,0.0,N
,20161203,,,,,,1700.0,,,,,,,,,,USC00502179,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,USW00093805,SNWD,0.0,W
,20161203,,,,,,,,,,,,,,,,USS0007H03S,TMIN,-125.0,T
,20161203,,,,,,700.0,,,,,,,,,,USC00133487,TMAX,17.0,7
,20161203,,,,,,,,,,,,,,,,USW00023040,WDF5,20.0,W
,20161203,,,,,,800.0,,,,,,,,,,USC00127959,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,KG000038613,TMIN,1.0,S
,20161203,,,,,,830.0,,,,,,,,,,USC00056520,TMIN,-139.0,7
,20161203,,,,,,,,,,,,,,,,US10sarp031,PRCP,0.0,N
,20161203,,,,,,800.0,,,,,,,,,,USC00251602,PRCP,0.0,7
,20161203,,,T,,,,,,,,,,,,,USC00366921,SNOW,0.0,7
,20161203,,,H,,,,,,,,,,,,,USR0000ASTA,TMAX,161.0,U
,20161203,,,,,,,,,,,,,,,,USC00142430,TMAX,139.0,H
,20161203,,,,,,,,,,,,,,,,USW00094720,TMIN,28.0,W
,20161203,,,H,,,,,,,,,,,,,USR0000CMEN,TMAX,161.0,U
,20161203,,,,,,,,,,,,,,,,FIE00143281,PRCP,18.0,E
,20161203,,,,,,,,,,,,,,,,SPE00119927,TMIN,95.0,E
,20161203,,,,,,,,,,,,,,,,USW00025516,PGTM,1549.0,W
,20161203,,,,,,,,,,,,,,,,USS0021B01S,SNWD,864.0,T
,20161203,,,,,,,,,,,,,,,,US1IASR0002,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,US1CASA0029,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,US1KSKW0004,PRCP,140.0,N
,20161203,,,,,,,,,,,,,,,,USW00014771,WSF5,107.0,W
,20161203,,,,,,,,,,,,,,,,USC00352800,SNOW,0.0,7
,20161203,,,,,,1900.0,,,,,,,,,,USC00426708,TOBS,-28.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00157049,TOBS,-17.0,7
,20161203,,,,,,,,,,,,,,,,USC00315838,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,US1WYLM0139,SNOW,5.0,N
,20161203,,,,,,,,,,,,,,,,US1TXGG0005,PRCP,284.0,N
,20161203,,,,,,,,,,,,,,,,USC00250001,SNOW,0.0,7
,20161203,,,T,,,,,,,,,,,,,US1WVGL0003,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,US1WACK0015,SNWD,0.0,N
,20161203,,,,,,,,,,,,,,,,SPE00120467,TMIN,122.0,E
,20161203,,,,,,,,,,,,,,,,USC00320022,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,USS0015j20S,TAVG,-15.0,T
,20161203,,,,,,1900.0,,,,,,,,,,USC00053005,TOBS,-11.0,7
,20161203,,,,,,800.0,,,,,,,,,,USC00481775,TOBS,-89.0,7
,20161203,,,,,,,,,,,,,,,,ASN00052088,PRCP,0.0,a
,20161203,,,,,,,,,,,,,,,,US1NCCV0014,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,US1NCAV0004,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,US1VACS0027,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00003164,SNWD,0.0,W
,20161203,,,,,,,,,,,,,,,,CA008104935,WDFG,32.0,C
,20161203,,,,,,,,,,,,,,,,US1MDMG0029,SNWD,0.0,N
,20161203,,,,,,,,,,,,,,,,USS0020B24S,SNWD,127.0,T
,20161203,,,,,,,,,,,,,,,,USW00014606,SNWD,0.0,W
,20161203,,,,,,,,,,,,,,,,RSM00022981,TMIN,-128.0,S
,20161203,,,,,,,,,,,,,,,,USW00024062,AWND,16.0,W
,20161203,,,,,,,,,,,,,,,,US1AKPW0001,PRCP,170.0,N
,20161203,,,,,,,,,,,,,,,,RSM00034267,SNWD,71.0,S
,20161203,,,,,,800.0,,,,,,,,,,USC00388979,TMIN,0.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00110356,SNWD,0.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00318694,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,CA001152850,SNWD,60.0,C
,20161203,,,T,,,,,,,,,,,,,US1IAPK0037,PRCP,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00013939,WSF5,103.0,W
,20161203,,,,,,,,,,,,,,,,USS0022C10S,PRCP,203.0,T
,20161203,,,,,,,,,,,,,,,,USC00456039,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,US1ILDP0118,SNOW,0.0,N
,20161203,,,,,,,,,,,,,,,,USW00022010,AWND,25.0,W
,20161203,,,,,,,,,,,,,,,,USC00186350,SNOW,0.0,7
,20161203,,,,,,,,,,,,,,,,US1NJMN0017,WESF,0.0,N
,20161203,,,,,,,,,,,,,,,,CA007094637,WSFG,330.0,C
,20161203,,,,,,700.0,,,,,,,,,,USC00384886,PRCP,0.0,7
,20161203,,,,,,700.0,,,,,,,,,,USC00015121,PRCP,0.0,7
,20161203,,,,,,,,,,,,,,,,USC00415410,SNWD,0.0,7
,20161203,,,,,,,,,,,,,,,,USW00012926,TMAX,211.0,W
